Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;804;Ukraine;5412;Yield;114;Sorghum;2019;2019;kg/ha;4103.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;114;Sorghum;2019;2019;t;192030;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;114;Sorghum;2020;2020;ha;47200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;114;Sorghum;2020;2020;kg/ha;2257.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;114;Sorghum;2020;2020;t;106560;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;114;Sorghum;2021;2021;ha;41700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;114;Sorghum;2021;2021;kg/ha;4152.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;114;Sorghum;2021;2021;t;173160;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;114;Sorghum;2022;2022;ha;15200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;114;Sorghum;2022;2022;kg/ha;2652;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;114;Sorghum;2022;2022;t;40310;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2014;2014;ha;19700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2014;2014;kg/ha;9283.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2014;2014;t;182880;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2015;2015;ha;20000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2015;2015;kg/ha;9644;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2015;2015;t;192880;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2016;2016;ha;19200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2016;2016;kg/ha;8148.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2016;2016;t;156450;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2017;2017;ha;19700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2017;2017;kg/ha;8744.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2017;2017;t;172270;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2018;2018;ha;19800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2018;2018;kg/ha;11045.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2018;2018;t;218700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2019;2019;ha;20000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2019;2019;kg/ha;8374.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2019;2019;t;167490;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2020;2020;ha;19900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2020;2020;kg/ha;8775.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2020;2020;t;174630;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2021;2021;ha;20200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2021;2021;kg/ha;9590.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2021;2021;t;193720;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01344.01;Sour cherries;2022;2022;ha;18700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01344.01;Sour cherries;2022;2022;kg/ha;9638.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01344.01;Sour cherries;2022;2022;t;180240;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2161;Soya bean oil;2014;2014;t;154375;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2161;Soya bean oil;2015;2015;t;168882;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2161;Soya bean oil;2016;2016;t;175857;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2161;Soya bean oil;2017;2017;t;179302;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2161;Soya bean oil;2018;2018;t;235018;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2161;Soya bean oil;2019;2019;t;344720.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2161;Soya bean oil;2020;2020;t;263699;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2161;Soya bean oil;2021;2021;t;261164;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2014;2014;ha;1792900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2014;2014;kg/ha;2165.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2014;2014;t;3881930;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2015;2015;ha;2135600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2015;2015;kg/ha;1840.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2015;2015;t;3930600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2016;2016;ha;1859400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2016;2016;kg/ha;2300.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2016;2016;t;4276990;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2017;2017;ha;1981900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2017;2017;kg/ha;1967.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2017;2017;t;3899370;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2018;2018;ha;1728700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2018;2018;kg/ha;2580.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2018;2018;t;4460770;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2019;2019;ha;1612800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2019;2019;kg/ha;2293.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2019;2019;t;3698710;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2020;2020;ha;1364300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2020;2020;kg/ha;2050.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2020;2020;t;2797670;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2021;2021;ha;1322900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2021;2021;kg/ha;2640.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2021;2021;t;3493200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;141;Soya beans;2022;2022;ha;1527200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;141;Soya beans;2022;2022;kg/ha;2255;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;141;Soya beans;2022;2022;t;3443800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2014;2014;ha;10;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2014;2014;kg/ha;9977.8;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2014;2014;t;100;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2015;2015;ha;20;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2015;2015;kg/ha;10000;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2015;2015;t;200;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2016;2016;ha;1;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2016;2016;kg/ha;10192.7;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2016;2016;t;10;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2017;2017;ha;12;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2017;2017;kg/ha;10457.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2017;2017;t;130;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2018;2018;ha;10;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2018;2018;kg/ha;9814.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2018;2018;t;100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2019;2019;ha;17;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2019;2019;kg/ha;9186;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2019;2019;t;160;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2020;2020;ha;26;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2020;2020;kg/ha;8461.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2020;2020;t;220;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2021;2021;ha;35;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2021;2021;kg/ha;7428.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2021;2021;t;260;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1215;Spinach;2022;2022;ha;30;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1215;Spinach;2022;2022;kg/ha;7333.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1215;Spinach;2022;2022;t;220;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2014;2014;ha;8200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2014;2014;kg/ha;8153.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2014;2014;t;66860;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2015;2015;ha;8200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2015;2015;kg/ha;7808.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2015;2015;t;64030;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2016;2016;ha;8000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2016;2016;kg/ha;7741.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2016;2016;t;61930;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2017;2017;ha;7800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2017;2017;kg/ha;7056.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2017;2017;t;55040;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2018;2018;ha;7900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2018;2018;kg/ha;7889.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2018;2018;t;62330;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2019;2019;ha;7900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2019;2019;kg/ha;7926.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2019;2019;t;62620;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2020;2020;ha;8100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2020;2020;kg/ha;6811.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2020;2020;t;55170;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2021;2021;ha;8000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2021;2021;kg/ha;7781.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2021;2021;t;62250;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1354;Strawberries;2022;2022;ha;7000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1354;Strawberries;2022;2022;kg/ha;7817.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1354;Strawberries;2022;2022;t;54720;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2014;2014;ha;330200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2014;2014;kg/ha;47650.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2014;2014;t;15734050;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2015;2015;ha;237000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2015;2015;kg/ha;43589.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2015;2015;t;10330750;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2016;2016;ha;291100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2016;2016;kg/ha;48132.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2016;2016;t;14011300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2017;2017;ha;313600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2017;2017;kg/ha;47453.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2017;2017;t;14881550;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2018;2018;ha;274700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2018;2018;kg/ha;50847.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2018;2018;t;13967700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2019;2019;ha;221300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2019;2019;kg/ha;46111.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2019;2019;t;10204530;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2020;2020;ha;220000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2020;2020;kg/ha;41591.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2020;2020;t;9150180;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2021;2021;ha;226600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2021;2021;kg/ha;47898.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2021;2021;t;10853880;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1801;Sugar beet;2022;2022;ha;183800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1801;Sugar beet;2022;2022;kg/ha;54088.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1801;Sugar beet;2022;2022;t;9941460;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2014;2014;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2014;2014;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2015;2015;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2015;2015;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2016;2016;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2016;2016;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2017;2017;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2017;2017;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2018;2018;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2018;2018;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2019;2019;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2019;2019;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2020;2020;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2020;2020;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2021;2021;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2021;2021;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1802;Sugar cane;2022;2022;ha;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5510;Production;1802;Sugar cane;2022;2022;t;0;M;Missing value (data cannot exist, not applicable);
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2014;2014;ha;5212200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2014;2014;kg/ha;1944.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2014;2014;t;10133750;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2015;2015;ha;5166200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2015;2015;kg/ha;2164.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2015;2015;t;11181120;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2016;2016;ha;6086700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2016;2016;kg/ha;2238.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2016;2016;t;13626890;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2017;2017;ha;6060700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2017;2017;kg/ha;2018.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2017;2017;t;12235520;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2018;2018;ha;6166500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2018;2018;kg/ha;2297.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2018;2018;t;14165170;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2019;2019;ha;5958900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2019;2019;kg/ha;2559.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2019;2019;t;15254120;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2020;2020;ha;6480900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2020;2020;kg/ha;2022.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2020;2020;t;13110430;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2021;2021;ha;6665100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2021;2021;kg/ha;2459.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2021;2021;t;16392410;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1445;Sunflower seed;2022;2022;ha;5238000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1445;Sunflower seed;2022;2022;kg/ha;2162.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1445;Sunflower seed;2022;2022;t;11328740;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21631.01;Sunflower-seed oil, crude;2014;2014;t;4400324;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21631.01;Sunflower-seed oil, crude;2015;2015;t;3715772;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21631.01;Sunflower-seed oil, crude;2016;2016;t;4423980;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21631.01;Sunflower-seed oil, crude;2017;2017;t;5276775;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21631.01;Sunflower-seed oil, crude;2018;2018;t;5148606;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21631.01;Sunflower-seed oil, crude;2019;2019;t;5836206.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21631.01;Sunflower-seed oil, crude;2020;2020;t;6084416;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21631.01;Sunflower-seed oil, crude;2021;2021;t;4928742;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2014;2014;An;7764400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2015;2015;An;7350700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2016;2016;An;7079000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2017;2017;An;6669100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2018;2018;An;6109900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2019;2019;An;6025300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2020;2020;An;5727400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2021;2021;An;5876200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5111;Stocks;2140;Swine / pigs;2022;2022;An;5608800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21523;Tallow;2014;2014;t;18287;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21523;Tallow;2015;2015;t;4444;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21523;Tallow;2016;2016;t;6613;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21523;Tallow;2017;2017;t;6344;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21523;Tallow;2018;2018;t;18800;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21523;Tallow;2019;2019;t;19200;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21523;Tallow;2020;2020;t;25800;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21523;Tallow;2021;2021;t;25000;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2014;2014;ha;79300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2014;2014;kg/ha;27085.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2014;2014;t;2147880;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1234;Tomatoes;2015;2015;ha;75400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1234;Tomatoes;2015;2015;kg/ha;30164.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1234;Tomatoes;2015;2015;t;2274410;A;Official figure;
